file_name,sum_statements,sum_missing,mean_statements,mean_missing
difference_RxPY.GEMINI.VF.ConditionalTestLogic.csv,-18,2782,-0.24,37.093333333333334
difference_aws-cli.GEMINI.VF.ConditionalTestLogic.csv,0,17682,0.0,82.62616822429906
difference_spotipy.GEMINI.VF.ConditionalTestLogic.csv,34,10,4.857142857142857,1.4285714285714286
difference_vhs-teletext.GEMINI.VF.ConditionalTestLogic.csv,0,898,0.0,19.955555555555556
difference_robotframework.GEMINI.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_jedi.GEMINI.VF.ConditionalTestLogic.csv,0,-72,0.0,-0.8780487804878049
difference_pybuilder.GEMINI.VF.ConditionalTestLogic.csv,0,160,0.0,17.77777777777778
difference_stig.GEMINI.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_grimoirelab.GEMINI.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_softlayer.GEMINI.VF.ConditionalTestLogic.csv,0,8716,0.0,114.6842105263158
difference_cloud-init.GEMINI.VF.ConditionalTestLogic.csv,-168,34942,-0.7241379310344828,150.61206896551724
