file_name,sum_statements,sum_missing,mean_statements,mean_missing
difference_aws-cli.GPT4.VF.AssertionRoulette.csv,0,17682,0.0,82.62616822429906
difference_RxPY.GPT4.VF.AssertionRoulette.csv,-18,2782,-0.24,37.093333333333334
difference_robotframework.GPT4.VF.AssertionRoulette.csv,0,0,0.0,0.0
difference_stig.GPT4.VF.AssertionRoulette.csv,0,0,0.0,0.0
difference_jedi.GPT4.VF.AssertionRoulette.csv,0,-92,0.0,-1.1219512195121952
difference_spotipy.GPT4.VF.AssertionRoulette.csv,34,54,4.857142857142857,7.714285714285714
difference_softlayer.GPT4.VF.AssertionRoulette.csv,0,8716,0.0,114.6842105263158
difference_acitoolkit.GPT4.VF.AssertionRoulette.csv,-768,1478,-51.2,98.53333333333333
difference_cloud-init.GPT4.VF.AssertionRoulette.csv,-168,34920,-0.7241379310344828,150.51724137931035
difference_grimoirelab.GPT4.VF.AssertionRoulette.csv,0,0,0.0,0.0
difference_pybuilder.GPT4.VF.AssertionRoulette.csv,0,160,0.0,17.77777777777778
