file_name,sum_statements,sum_missing,mean_statements,mean_missing
difference_spotipy.LLAMA.VF.ConditionalTestLogic.csv,34,10,4.857142857142857,1.4285714285714286
difference_aws-cli.LLAMA.VF.ConditionalTestLogic.csv,0,17682,0.0,82.62616822429906
difference_pybuilder.LLAMA.VF.ConditionalTestLogic.csv,0,76,0.0,8.444444444444445
difference_grimoirelab.LLAMA.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_vhs-teletext.LLAMA.VF.ConditionalTestLogic.csv,0,898,0.0,19.955555555555556
difference_softlayer.LLAMA.VF.ConditionalTestLogic.csv,0,8716,0.0,114.6842105263158
difference_robotframework.LLAMA.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_RxPY.LLAMA.VF.ConditionalTestLogic.csv,-18,2782,-0.24,37.093333333333334
difference_cloud-init.LLAMA.VF.ConditionalTestLogic.csv,-168,34920,-0.7241379310344828,150.51724137931035
difference_stig.LLAMA.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
