File,statements,missing
perceval/_version.py,0,0
perceval/archive.py,0,0
perceval/backend.py,0,0
perceval/backends/core/__init__.py,0,0
perceval/backends/core/askbot.py,0,0
perceval/backends/core/bugzilla.py,0,0
perceval/backends/core/bugzillarest.py,0,0
perceval/backends/core/confluence.py,0,0
perceval/backends/core/discourse.py,0,0
perceval/backends/core/dockerhub.py,0,0
perceval/backends/core/gerrit.py,0,0
perceval/backends/core/git.py,0,0
perceval/backends/core/github.py,0,0
perceval/backends/core/githubql.py,0,0
perceval/backends/core/gitlab.py,0,0
perceval/backends/core/gitter.py,0,0
perceval/backends/core/googlehits.py,0,0
perceval/backends/core/groupsio.py,0,0
perceval/backends/core/hyperkitty.py,0,0
perceval/backends/core/jenkins.py,0,0
perceval/backends/core/jira.py,0,0
perceval/backends/core/launchpad.py,0,0
perceval/backends/core/mattermost.py,0,0
perceval/backends/core/mbox.py,0,0
perceval/backends/core/mediawiki.py,0,0
perceval/backends/core/meetup.py,0,0
perceval/backends/core/nntp.py,0,0
perceval/backends/core/pagure.py,0,0
perceval/backends/core/phabricator.py,0,0
perceval/backends/core/pipermail.py,0,0
perceval/backends/core/redmine.py,0,0
perceval/backends/core/rocketchat.py,0,0
perceval/backends/core/rss.py,0,0
perceval/backends/core/slack.py,0,0
perceval/backends/core/stackexchange.py,0,0
perceval/backends/core/supybot.py,0,0
perceval/backends/core/telegram.py,0,0
perceval/backends/core/twitter.py,0,0
perceval/client.py,0,0
perceval/errors.py,0,0
perceval/utils.py,0,0
tests/__init__.py,0,0
tests/test_archive.py,114,104
tests/test_askbot.py,34,34
tests/test_backend.py,168,168
tests/test_bugzilla.py,6,6
tests/test_bugzillarest.py,109,109
tests/test_client.py,-3,-10
tests/test_confluence.py,-13,-13
tests/test_discourse.py,83,83
tests/test_dockerhub.py,-7,-7
tests/test_errors.py,-3,0
tests/test_gerrit.py,-11,-11
tests/test_git.py,0,0
tests/test_github.py,24,24
tests/test_githubql.py,76,76
tests/test_gitlab.py,0,0
tests/test_gitter.py,27,27
tests/test_googlehits.py,58,58
tests/test_groupsio.py,132,114
tests/test_hyperkitty.py,107,79
tests/test_jenkins.py,-6,-6
tests/test_jira.py,67,67
tests/test_launchpad.py,5,5
tests/test_mattermost.py,18,18
tests/test_mbox.py,5,7
tests/test_mediawiki.py,-6,-6
tests/test_meetup.py,-6,-6
tests/test_nntp.py,56,56
tests/test_pagure.py,72,72
tests/test_phabricator.py,-8,-8
tests/test_pipermail.py,0,0
tests/test_redmine.py,-5,-5
tests/test_rocketchat.py,15,15
tests/test_rss.py,53,53
tests/test_slack.py,87,87
tests/test_stackexchange.py,62,62
tests/test_supybot.py,0,0
tests/test_telegram.py,6,6
tests/test_twitter.py,66,66
tests/test_utils.py,-17,-21
