file_name,sum_statements,sum_missing,mean_statements,mean_missing
difference_pybuilder.GPT4.VF.ConditionalTestLogic.csv,0,160,0.0,17.77777777777778
difference_aws-cli.GPT4.VF.ConditionalTestLogic.csv,0,17682,0.0,82.62616822429906
difference_jedi.GPT4.VF.ConditionalTestLogic.csv,0,-92,0.0,-1.1219512195121952
difference_softlayer.GPT4.VF.ConditionalTestLogic.csv,0,8716,0.0,114.6842105263158
difference_cloud-init.GPT4.VF.ConditionalTestLogic.csv,-168,34920,-0.7241379310344828,150.51724137931035
difference_spotipy.GPT4.VF.ConditionalTestLogic.csv,34,10,4.857142857142857,1.4285714285714286
difference_grimoirelab.GPT4.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_robotframework.GPT4.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_stig.GPT4.VF.ConditionalTestLogic.csv,0,0,0.0,0.0
difference_RxPY.GPT4.VF.ConditionalTestLogic.csv,-18,2782,-0.24,37.093333333333334
