file_name,sum_statements,sum_missing,mean_statements,mean_missing
difference_vhs-teletext.LLAMA.VF.AssertionRoulette.csv,0,-2,0.0,-0.044444444444444446
difference_robotframework.LLAMA.VF.AssertionRoulette.csv,0,0,0.0,0.0
difference_grimoirelab.LLAMA.VF.AssertionRoulette.csv,0,0,0.0,0.0
difference_aws-cli.LLAMA.VF.AssertionRoulette.csv,0,17702,0.0,82.7196261682243
difference_cloud-init.LLAMA.VF.AssertionRoulette.csv,-168,34942,-0.7241379310344828,150.61206896551724
difference_pybuilder.LLAMA.VF.AssertionRoulette.csv,0,160,0.0,17.77777777777778
difference_softlayer.LLAMA.VF.AssertionRoulette.csv,0,8716,0.0,114.6842105263158
difference_stig.LLAMA.VF.AssertionRoulette.csv,0,0,0.0,0.0
difference_spotipy.LLAMA.VF.AssertionRoulette.csv,34,10,4.857142857142857,1.4285714285714286
difference_polling.LLAMA.VF.AssertionRoulette.csv,0,50,0.0,25.0
difference_RxPY.LLAMA.VF.AssertionRoulette.csv,-18,2782,-0.24,37.093333333333334
